date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home
10/19/2003,Eagles,Giants,9,25,13-Apr,17-Jul,0-0,0-1,47,159,87,180,134,339,23-Sep,22-36,17-Mar,15-Mar,23,41,1,2,1,0,2,2,Jun-35,Jun-66,0-2,0-4,15,14,1,0,24:18:00,35:42:00
10/19/2003,Titans,Panthers,15,19,17-May,14-Apr,2-Jan,2-Jan,214,339,134,44,348,383,13-25,31-49,26-Mar,23-Apr,36,17,0,4,0,0,0,4,May-40,May-45,0-6,0-4,18,23,2,0,33:28:00,26:32:00
10/19/2003,Jets,Texans,18,17,12-Apr,12-Mar,0-0,2-Jan,160,156,140,169,300,325,15-29,15-23,22-Feb,14-Feb,27,36,0,0,0,0,0,0,9-Feb,Aug-50,0-4,0-8,12,16,0,0,25:44:00,34:16:00
10/19/2003,Washington,Bills,8,25,14-Feb,10-Mar,1-Jan,0-0,110,236,59,196,169,432,28-Sep,19-26,6-Feb,8-Jan,23,39,1,1,0,1,1,2,Sep-77,Sep-95,0-4,0-4,17,14,0,0,23:05,36:55:00
10/19/2003,Buccaneers,49ers,14,22,12-Mar,13-Mar,1-Jan,2-Jan,258,246,68,212,326,458,25-41,15-29,7-Feb,7-Jan,14,41,1,1,3,1,4,2,Jun-74,May-35,0-4,0-6,16,13,0,0,26:52:00,33:08:00
10/19/2003,Bears,Seahawks,19,22,16-Jun,10-May,2-Feb,1-Jan,124,211,87,124,211,335,19-34,19-27,25-Mar,4-Feb,28,28,0,1,2,1,2,2,Jun-64,May-45,0-5,0-7,15,14,0,0,34:11:00,25:49:00
10/20/2003,Chiefs,Raiders,16,25,13-Apr,14-Apr,0-0,2-Jan,194,257,125,100,319,357,22-Nov,26-47,12-Feb,25-Apr,31,25,0,1,1,2,1,3,Jul-67,Jun-50,0-4,0-6,15,15,0,0,28:01:00,31:59:00
10/26/2003,  .  Browns,Patriots,13,19,14-Mar,14-Apr,2-Feb,0-0,119,253,84,94,203,347,22-36,20-33,Apr-36,6-Jan,19,30,0,0,1,0,1,0,25-May,30-Mar,0-4,0-2,13,12,0,0,26:51:00,33:09:00
10/26/2003,Lions,Bears,16,14,14-Apr,16-Aug,2-Jan,0-0,180,193,80,68,260,261,23-40,20-31,0-0,14-Feb,24,26,0,0,2,0,2,0,Sep-64,Jul-60,0-5,0-4,15,15,1,1,29:53:00,30:07:00
10/26/2003,Seahawks,Bengals,24,19,14-Aug,16-Jul,1-Jan,1-Jan,338,218,121,194,459,412,26-43,18-30,6-Feb,8-Feb,24,34,2,0,3,0,5,0,30-May,Jul-60,0-6,0-7,17,14,0,0,27:34:00,32:26:00
10/26/2003,Giants,Vikings,26,22,11-Apr,11-Apr,0-1,0-1,367,222,83,137,450,359,23-39,18-31,8-Jan,19-Apr,28,28,0,0,1,2,1,2,Oct-75,Sep-52,0-7,0-7,14,18,0,0,30:21:00,29:39:00
10/26/2003,Panthers,Saints,20,19,14-May,12-Feb,0-0,3-Feb,145,190,223,104,368,294,27-Dec,21-34,3-Jan,11-Mar,39,29,0,2,0,1,0,3,Jun-50,Apr-43,0-7,0-3,18,17,0,0,33:52:00,30:44:00
10/26/2003,Rams,Steelers,26,11,16-May,10-Jan,1-Jan,0-1,359,151,89,94,448,245,22-37,28-Dec,16-Feb,8-Feb,37,18,0,1,0,3,0,4,Aug-45,May-37,0-8,0-5,18,20,0,1,40:00:00,20:00
10/26/2003,Cowboys,Buccaneers,9,14,12-Mar,16-May,0-1,0-0,118,133,60,128,178,261,15-25,13-26,22-Apr,18-Feb,22,35,1,0,2,0,3,0,5-Jan,15-Mar,0-1,0-3,15,12,0,0,25:16:00,34:44:00
10/26/2003,Titans,Jaguars,23,15,14-Aug,10-May,1-Jan,0-1,187,239,133,54,320,293,21-27,24-39,0-0,5-Feb,38,11,0,1,1,2,1,3,Aug-49,May-45,0-7,0-7,13,16,0,0,39:14:00,20:46
10/26/2003,Broncos,Ravens,12,16,15-Apr,17-Jun,0-2,0-0,90,126,104,151,194,277,16-31,15-27,24-Feb,11-Feb,27,37,0,0,2,0,2,0,Jul-49,Sep-62,0-6,0-6,17,14,0,0,28:30:00,31:30:00
10/26/2003,49ers,Cardinals,15,18,14-Jul,15-Jun,0-0,0-0,149,93,106,221,255,314,15-28,14-25,6-Feb,4-Jan,27,44,1,0,0,1,1,1,Jun-36,Jun-55,0-3,0-5,15,14,1,0,27:03:00,37:56:00
10/26/2003,Texans,Colts,18,23,10-Apr,11-May,1-Jan,0-0,139,269,131,122,270,391,20-26,22-30,11-Feb,0-0,28,27,1,1,1,0,2,1,Jul-52,13-Mar,0-8,0-8,17,13,0,0,30:32:00,29:28:00
10/26/2003,Jets,Eagles,22,23,9-May,11-Jun,0-1,0-0,252,112,125,194,377,306,21-35,17-23,14-Feb,29-May,24,32,1,1,1,1,2,2,May-35,10-Jan,0-6,0-6,15,12,0,0,28:38:00,31:22:00
10/26/2003,Bills,Chiefs,15,22,11-Mar,10-Feb,0-2,0-0,133,275,133,100,266,375,25-38,21-37,Mar-32,0-0,26,24,2,0,5,0,7,0,31-May,May-60,0-7,0-5,21,14,0,0,32:53:00,27:07:00
10/27/2003,Dolphins,Chargers,14,18,14-Jul,14-Mar,0-1,0-2,183,146,81,104,264,250,20-29,19-30,9-Jan,Jun-44,27,31,1,0,0,3,1,3,Aug-47,Jun-35,0-7,0-4,15,16,0,0,28:12:00,31:48:00
11/2/2003,  .  Washington,Cowboys,13,24,11-Jan,16-Oct,2-Jan,0-0,124,192,89,208,213,400,18-33,17-33,Apr-43,4-Jan,16,40,0,2,0,2,0,4,Aug-57,30-May,0-5,0-5,15,14,0,0,25:44:00,34:16:00
11/2/2003,Chargers,Bears,11,19,9-Feb,13-May,0-0,2-Feb,119,216,80,125,199,341,15-26,21-30,0-0,8-Feb,19,33,0,0,1,1,1,1,24-Apr,May-35,0-4,0-3,14,11,0,0,24:14:00,35:46:00
11/2/2003,Raiders,Lions,18,14,14-May,13-Apr,3-Mar,0-0,171,117,94,112,265,229,21-39,13-21,19-Mar,0-0,26,33,1,1,3,1,4,2,Aug-51,30-Mar,0-5,0-4,17,14,0,0,30:46:00,29:14:00
11/2/2003,Colts,Dolphins,23,12,18-Jul,10-Jan,0-1,0-0,241,192,115,47,356,239,23-37,18-29,25-Apr,May-39,35,14,1,2,1,0,2,2,May-35,May-44,0-5,0-6,16,16,0,0,37:40:00,22:20
11/2/2003,Giants,Jets,23,28,16-Jul,19-Sep,0-0,2-Feb,298,260,115,132,413,392,24-40,27-45,5-Jan,21-Mar,33,38,0,2,0,2,0,4,Jun-62,30-Mar,0-8,0-7,18,18,0,0,34:29:00,40:27:00
11/2/2003,Saints,Buccaneers,10,21,16-Jun,13-Apr,0-2,2-Jan,133,296,124,56,257,352,13-30,27-46,9-Jan,27-Apr,28,18,0,4,1,2,1,6,May-47,May-35,0-2,0-5,15,16,2,0,30:14:00,29:46:00
11/2/2003,Jaguars,Ravens,20,9,14-Mar,15-Jun,1-Jan,0-0,186,156,134,103,320,259,22-34,23-Oct,22-Apr,0-0,33,30,2,1,1,1,3,2,Jul-52,Jul-40,0-6,0-4,18,17,2,0,34:53:00,25:07:00
11/2/2003,Panthers,Texans,21,14,9-Apr,13-Aug,1-Jan,0-2,193,149,174,118,367,267,13-23,13-19,0-0,5-Feb,35,30,0,0,1,0,1,0,Apr-40,Jul-55,0-2,0-3,8,8,0,0,29:45:00,30:15:00
11/2/2003,Bengals,Cardinals,17,20,10-Mar,16-Aug,0-1,0-0,215,143,48,161,263,304,21-38,18-28,3-Feb,23-Feb,18,37,0,1,2,0,2,1,May-43,Aug-57,0-5,0-6,15,14,0,0,25:08:00,34:52:00
11/2/2003,Steelers,Seahawks,19,19,14-Apr,11-Mar,0-1,0-0,215,191,105,98,320,289,21-35,18-31,11-Feb,24-May,30,25,0,0,0,0,0,0,Nov-76,May-35,0-8,0-7,18,15,0,0,32:23:00,27:37:00
11/2/2003,Eagles,Falcons,24,17,11-Feb,13-May,0-0,0-0,302,147,128,131,430,278,21-33,16-28,10-Feb,17-Mar,28,28,0,1,0,1,0,2,Nov-90,Aug-61,0-7,0-4,16,17,0,0,28:45:00,31:15:00
11/2/2003,Rams,49ers,18,24,9-Mar,13-Sep,0-1,0-0,331,224,9,165,340,389,26-42,19-29,May-47,12-Jan,8,35,1,1,2,1,3,2,Jul-50,Jul-39,0-6,0-5,15,13,0,1,25:41:00,34:19:00
11/2/2003,Packers,Vikings,24,20,12-Jun,12-Jun,0-0,0-0,190,198,261,125,451,323,18-28,21-34,4-Jan,4-Feb,34,25,0,0,1,0,1,0,25-Mar,20-Apr,0-9,0-9,15,16,0,0,30:18:00,29:42:00
11/3/2003,Patriots,Broncos,17,18,12-Mar,14-Apr,0-1,0-0,350,163,69,114,419,277,20-35,16-35,0-0,0-0,26,29,1,0,1,1,2,1,14-85,30-Apr,0-6,0-7,19,21,0,1,28:36:00,31:24:00
11/9/2003,  .  Texans,Bengals,13,27,11-Mar,18-Nov,2-Feb,2-Feb,129,182,140,240,269,422,25-Nov,18-26,17-Feb,0-0,19,57,0,0,1,1,1,1,Jun-58,Jul-55,0-9,0-8,16,16,0,0,18:45,41:15:00
11/9/2003,Bears,Lions,11,10,14-Apr,16-May,0-0,0-1,133,231,66,17,199,248,16-28,24-39,16-Feb,7-Jan,24,20,0,0,1,0,1,0,May-35,Jul-41,0-3,0-5,16,15,0,0,30:00:00,30:00:00
11/9/2003,Dolphins,Titans,12,17,10-Jan,14-May,0-0,0-2,165,223,59,101,224,324,19-33,19-26,16-Apr,0-0,16,38,2,0,3,0,5,0,30-Apr,25-May,0-3,0-3,19,15,0,2,22:27,37:33:00
11/9/2003,Browns,Chiefs,16,30,11-Mar,16-Dec,1-Jan,1-Jan,119,348,80,95,199,443,19-27,29-42,30-Mar,20-Apr,21,26,1,2,1,0,2,2,Apr-38,May-70,0-9,0-8,17,16,0,0,26:49:00,33:11:00
11/9/2003,Falcons,Giants,20,18,12-Apr,13-Apr,1-Jan,0-2,58,196,216,124,274,320,23-Sep,27-44,7-Jan,15-Mar,37,19,0,2,0,2,0,4,Jul-60,Sep-70,0-4,0-4,14,16,0,0,30:09:00,29:51:00
11/9/2003,Cardinals,Steelers,19,11,16-Mar,13-May,5-Feb,0-0,283,159,96,87,379,246,23-43,24-Dec,24-May,Jan-00,28,27,1,1,0,0,1,1,Aug-81,Jun-69,0-6,0-5,18,18,0,1,33:44:00,26:16:00
11/9/2003,Seahawks,Washington,21,19,11-May,14-Jun,0-0,1-Jan,221,242,125,137,346,379,19-29,18-33,20-Mar,0-0,28,32,2,0,1,2,3,2,Apr-32,Apr-40,0-7,0-9,15,16,0,0,30:08:00,29:52:00
11/9/2003,Buccaneers,Panthers,18,18,15-Apr,13-May,2-Jan,0-0,258,263,89,78,347,341,24-43,20-32,17-Mar,14-Feb,19,31,0,0,1,2,1,2,Sep-95,Jul-64,0-5,0-5,18,18,2,2,30:09:00,29:51:00
11/9/2003,Colts,Jaguars,20,20,15-Jun,14-Sep,1-Jan,0-1,347,179,47,174,394,353,28-45,24-Dec,0-0,0-0,21,38,0,1,2,1,2,2,Jul-38,Jul-47,0-6,0-8,15,17,0,0,28:21:00,31:39:00
11/9/2003,Vikings,Chargers,27,26,14-Oct,9-Jun,1-Jan,0-0,350,247,110,211,460,458,32-44,21-29,20-Mar,1-Feb,23,26,1,0,1,0,2,0,10-107,Jun-49,0-8,0-8,16,12,0,0,33:08:00,26:52:00
11/9/2003,Bills,Cowboys,15,14,16-Mar,18-Jul,0-0,0-1,85,114,100,122,185,236,17-34,15-33,19-Mar,2-Jan,25,35,2,0,0,0,2,0,15-Jan,May-53,0-2,0-3,15,16,0,0,27:12:00,32:48:00
11/9/2003,Jets,Raiders,16,24,14-Jun,17-Nov,1-Jan,1-Jan,269,186,155,169,424,355,18-27,18-25,0-0,0-0,30,52,0,1,0,0,0,1,25-Mar,Jun-37,0-6,0-8,15,14,0,1,27:25:00,38:31:00
11/9/2003,Ravens,Rams,16,7,16-Mar,14-Mar,0-1,0-0,122,74,145,47,267,121,17-33,13-26,Jul-48,Apr-36,38,21,4,2,3,2,7,4,Oct-80,Jul-75,0-9,0-5,26,24,0,2,37:21:00,22:39
11/10/2003,Eagles,Packers,15,17,14-Apr,14-Mar,0-1,1-Jan,190,68,92,241,282,309,15-31,14-22,8-Jan,Apr-41,30,37,0,2,0,1,0,3,Jun-40,Apr-33,0-5,0-2,16,16,0,0,28:45:00,31:15:00
11/16/2003,  .  Ravens,Dolphins,13,19,14-May,15-Mar,0-0,0-0,109,126,114,141,223,267,14-25,13-32,3-Feb,0-0,33,42,1,0,2,1,3,1,Oct-88,May-50,0-2,0-1,14,16,0,0,31:15:00,34:57:00
11/16/2003,  .  Washington,Panthers,13,17,16-May,15-May,0-1,2-Feb,127,317,54,110,181,427,16-35,20-30,23-Mar,0-0,22,35,1,2,1,2,2,4,0-0,Apr-69,0-8,0-5,18,18,0,0,25:44:00,34:16:00
11/16/2003,Texans,Bills,12,17,10-Feb,13-Mar,0-1,0-0,211,153,34,182,245,335,13-20,15-26,8-Apr,Apr-31,28,28,0,1,1,0,1,1,Nov-65,Jun-44,0-2,0-6,14,15,0,0,28:04:00,31:56:00
11/16/2003,Rams,Bears,22,13,16-May,16-May,2-Feb,2-Jan,208,146,112,95,320,241,29-46,16-32,Apr-32,7-Jan,25,26,1,0,2,2,3,2,Jul-45,Jun-47,0-5,0-5,17,18,0,1,32:13:00,27:47:00
11/16/2003,Chiefs,Bengals,20,21,11-Jan,13-Apr,0-0,0-0,304,222,67,200,371,422,28-42,19-32,9-Jan,11-Feb,17,33,0,0,0,0,0,0,25-Apr,May-33,0-5,0-4,16,14,0,1,27:12:00,32:48:00
11/16/2003,Cardinals,Browns,10,27,10-Mar,14-Aug,0-0,0-0,146,392,41,89,187,481,13-32,29-35,6-Jan,0-0,13,33,1,0,3,0,4,0,Sep-55,Jul-64,0-8,0-10,19,14,0,0,20:27,39:33:00
11/16/2003,Jaguars,Titans,16,13,13-Feb,15-Jul,3-Feb,0-1,145,150,126,96,271,246,15-31,13-26,6-Jan,16-Feb,30,32,0,2,2,1,2,3,15-Mar,12-Feb,0-2,0-5,14,13,0,0,30:28:00,29:32:00
11/16/2003,Falcons,Saints,11,23,12-Jan,15-May,0-0,2-Jan,76,193,168,210,244,403,27-Aug,21-38,4-Jan,Jul-35,28,36,1,2,2,2,3,4,May-44,Jul-46,0-5,0-9,21,22,2,0,24:22:00,39:37:00
11/16/2003,Giants,Eagles,20,20,14-May,8-Mar,0-2,0-0,252,314,109,62,361,376,25-44,24-30,16-Mar,0-0,24,21,0,1,1,0,1,1,11-113,Jul-49,0-7,0-5,15,14,0,0,31:47:00,28:13:00
11/16/2003,Chargers,Broncos,5,26,10-Feb,20-Nov,0-0,0-1,56,247,40,201,96,448,25-Sep,23-35,14-Feb,6-Jan,13,49,3,1,1,2,4,3,Sep-83,Jul-60,0-7,0-6,20,14,0,1,15:49,44:11:00
11/16/2003,Jets,Colts,12,30,7-Jan,14-Jul,0-0,3-Feb,192,393,132,145,324,538,14-Nov,27-36,27-Mar,8-Jan,17,40,0,0,0,0,0,0,Aug-56,30-Apr,0-6,0-10,17,16,1,0,21:08,38:52:00
11/16/2003,Vikings,Raiders,24,19,13-May,10-Mar,3-Jan,2-Jan,373,184,94,191,467,375,27-49,13-Sep,23-Mar,11-Mar,22,43,3,2,3,0,6,2,Oct-60,Jul-85,0-7,0-7,17,16,0,2,30:30:00,29:30:00
11/16/2003,Lions,Seahawks,20,22,12-Apr,14-Aug,0-2,0-0,276,207,81,159,357,366,26-48,21-29,9-Jan,0-0,17,33,0,0,2,0,2,0,Aug-56,Jun-49,0-9,0-4,17,14,0,2,27:45:00,32:15:00
11/16/2003,Packers,Buccaneers,15,10,17-Jun,11-Jan,1-Jan,0-0,92,131,190,154,282,285,13-28,17-28,0-0,18-Mar,38,18,0,1,1,2,1,3,29-Jul,Aug-48,0-6,0-6,15,18,0,0,34:07:00,25:53:00
11/16/2003,Cowboys,Patriots,17,14,15-Jun,18-Jul,0-1,0-0,207,203,84,65,291,268,20-36,15-34,3-Jan,9-Feb,28,25,0,1,3,0,3,1,Oct-78,Jul-84,0-4,0-3,15,11,0,0,30:46:00,29:14:00
11/17/2003,Steelers,49ers,21,17,16-Aug,12-Apr,0-1,0-1,305,254,44,169,349,423,26-45,21-27,15-Feb,0-0,20,32,1,0,1,0,2,0,30-Mar,20-Apr,0-5,0-4,17,15,0,0,29:28:00,30:32:00
11/23/2003,  .  49ers,Packers,13,18,12-Mar,15-Aug,1-Jan,0-0,119,136,73,243,192,379,14-30,15-Oct,23-Apr,2-Jan,21,48,0,0,1,3,1,3,Jun-45,Apr-40,0-4,0-5,13,13,0,0,25:17:00,34:43:00
11/23/2003,Colts,Bills,21,16,17-Sep,13-Mar,1-Jan,3-Mar,223,118,103,110,326,228,26-42,15-28,6-Jan,17-Feb,30,27,1,0,0,1,1,1,Jun-49,Jun-42,0-6,0-4,13,14,0,0,32:01:00,27:59:00
11/23/2003,Steelers,Browns,11,19,14-Feb,17-Aug,0-0,0-1,59,213,109,90,168,303,24-Sep,25-44,14-Feb,21-Mar,31,28,0,3,0,2,0,5,Oct-55,May-32,0-4,0-6,14,16,0,0,27:27:00,32:33:00
11/23/2003,Panthers,Cowboys,15,19,11-Jan,16-Apr,0-1,0-0,169,254,75,65,244,319,25-Sep,29-43,6-Jan,Jan-00,28,25,1,0,1,1,2,1,Nov-68,10-123,0-7,0-5,18,19,0,0,25:58:00,34:02:00
11/23/2003,Lions,Vikings,16,18,13-May,13-Apr,0-0,2-Feb,167,186,74,121,241,307,21-41,20-30,0-0,10-Mar,19,28,0,1,4,1,4,2,May-50,Nov-95,0-5,0-2,16,15,2,4,26:11:00,33:49:00
11/23/2003,Jaguars,Jets,20,17,14-Apr,13-Apr,3-Jan,0-1,172,221,158,61,330,282,17-33,25-39,Jan-00,15-Feb,37,21,1,0,1,1,2,1,Mar-37,Jun-45,0-7,0-5,15,12,0,0,32:30:00,27:30:00
11/23/2003,Saints,Eagles,27,22,10-May,10-Apr,0-2,0-0,267,247,199,201,466,448,24-39,16-25,20-Feb,12-Mar,24,32,3,0,0,0,3,0,12-101,14-171,0-4,0-9,17,14,0,0,28:56:00,31:04:00
11/23/2003,Seahawks,Ravens,24,20,18-Jul,18-Jul,0-1,1-Jan,293,276,133,150,426,426,23-42,20-37,Jun-40,Jun-43,32,35,3,2,0,0,3,2,Jun-89,14-112,0-7,0-9,25,25,0,1,32:38:00,35:50:00
11/23/2003,Patriots,Texans,29,11,20-Jul,15-May,3-Feb,0-0,344,80,128,89,472,169,29-47,25-Oct,24-Apr,13-Mar,41,30,1,1,2,1,3,2,May-58,Jun-45,0-10,0-6,20,20,0,0,43:50:00,30:29:00
11/23/2003,Bears,Broncos,19,18,17-Apr,12-Apr,3-Mar,0-1,111,165,106,200,217,365,15-33,19-36,15-Feb,11-Feb,33,21,0,0,0,0,0,0,29-Jun,8-114,0-5,0-6,12,15,0,0,32:43:00,27:17:00
11/23/2003,Rams,Cardinals,26,15,13-Jul,14-Jul,1-Jan,0-2,298,192,117,166,415,358,28-44,15-28,Apr-31,0-0,26,30,1,0,4,2,5,2,25-Mar,Aug-60,0-7,0-6,19,15,2,2,33:25:00,31:13:00
11/23/2003,Titans,Falcons,20,16,12-Apr,11-Feb,0-0,2-Jan,203,257,144,25,347,282,18-26,19-32,9-Jan,19-Feb,35,20,1,1,0,1,1,2,Sep-62,May-40,0-8,0-3,19,20,1,1,32:55:00,27:05:00
11/23/2003,Raiders,Chiefs,20,22,15-Aug,12-Apr,0-1,2-Jan,213,242,166,142,379,384,19-31,23-33,6-Mar,2-Jan,35,25,0,0,0,0,0,0,Jul-65,20-Feb,0-7,0-7,16,15,0,0,32:07:00,27:53:00
11/23/2003,Bengals,Chargers,33,17,13-20,11-Mar,0-0,2-Jan,234,207,210,118,444,325,24-38,15-33,9-Jan,3-Feb,47,20,1,0,0,0,1,0,Jun-80,Jul-69,0-6,0-7,16,17,0,0,38:18:00,21:42
11/23/2003,Washington,Dolphins,21,16,14-Jun,11-Apr,0-0,1-Jan,148,173,129,144,277,317,16-34,13-23,9-Feb,19-Feb,32,32,1,1,1,2,2,3,May-38,Jul-45,0-4,0-2,16,17,0,0,34:10:00,25:50:00
11/24/2003,Giants,Buccaneers,12,21,13-Apr,14-Apr,0-1,0-1,133,265,79,93,212,358,18-34,22-32,27-Mar,4-Feb,17,38,2,2,2,1,4,3,Sep-71,May-45,0-5,0-6,16,17,2,0,22:29,37:31:00
11/27/2003,Packers,Lions,18,17,9-Jan,17-Jun,0-0,0-0,268,172,52,94,320,266,23-37,21-32,28-Apr,11-Feb,16,34,2,0,3,1,5,1,Jun-49,May-40,0-5,0-5,20,16,0,0,25:17:00,34:43:00
11/27/2003,Dolphins,Cowboys,22,21,13-May,13-Apr,2-Jan,1-Jan,239,263,126,91,365,354,16-20,24-40,0-0,25-May,45,16,1,2,0,3,1,5,Jun-69,May-50,0-6,0-7,17,21,2,0,33:47:00,26:13:00
11/30/2003,Cardinals,Bears,9,25,13-Apr,12-May,0-0,0-1,151,268,46,154,197,422,20-32,22-37,12-Jan,16-Mar,18,36,1,1,2,0,3,1,15-Mar,25-Apr,0-6,0-4,15,14,0,0,24:38:00,35:22:00
11/30/2003,Patriots,Colts,21,26,11-Jun,16-May,0-0,3-Feb,226,272,56,98,282,370,26-35,29-48,10-Feb,6-Feb,23,29,1,1,2,1,3,2,Jun-52,Apr-31,0-9,0-9,19,17,1,0,27:59:00,32:01:00
11/30/2003,Vikings,Rams,25,21,19-Sep,6-Mar,4-Jan,0-0,276,255,189,141,465,396,33-48,16-21,Aug-54,8-Jan,26,25,2,0,1,1,3,1,Nov-65,25-Apr,0-7,0-9,19,14,0,2,37:37:00,22:23
11/30/2003,Bills,Giants,23,10,14-May,14-Apr,1-Jan,0-1,252,198,151,24,403,222,21-34,17-35,23-Apr,Jun-35,36,13,0,1,0,0,0,1,Aug-60,May-58,0-4,0-3,14,16,0,0,39:07:00,20:53
11/30/2003,Bengals,Steelers,18,23,12-Jun,17-Nov,0-1,1-Jan,266,299,113,85,379,384,18-32,29-44,5-Jan,Jun-36,25,25,0,1,0,1,0,2,Jun-55,Jul-70,0-5,0-6,14,14,0,0,26:47:00,33:13:00
11/30/2003,Eagles,Panthers,17,19,12-May,12-Apr,0-0,0-1,159,200,124,136,283,336,18-26,18-29,23-Mar,16-Feb,28,29,1,1,1,0,2,1,Apr-35,Sep-70,0-6,0-7,15,18,0,0,29:54:00,30:06:00
11/30/2003,49ers,Ravens,10,15,15-Apr,14-May,0-2,1-Jan,158,165,106,117,264,282,17-36,14-25,0-0,12-Jan,30,29,0,1,4,1,4,2,Jun-46,25-Apr,0-5,0-6,24,17,0,2,32:39:00,27:21:00
11/30/2003,Falcons,Texans,16,17,15-Jul,14-May,0-0,0-0,174,101,69,135,243,236,20-39,19-Oct,2-Jan,24-Apr,24,31,0,0,1,1,1,1,Jun-49,May-53,0-5,0-3,14,14,0,0,29:31:00,30:29:00
11/30/2003,Saints,Washington,23,20,16-Jul,14-May,0-0,2-Jan,121,231,189,161,310,392,14-30,22-42,0-0,0-0,37,26,0,2,0,1,0,3,30-Mar,8-120,0-8,0-4,16,17,0,1,31:30:00,28:30:00
11/30/2003,Broncos,Raiders,20,12,15-Mar,13-Mar,2-Jan,2-Jan,94,142,193,120,287,262,20-Nov,13-30,11-Mar,11-Feb,46,23,0,3,1,0,1,3,Jun-45,Nov-89,0-6,0-2,14,16,0,0,37:39:00,22:21
11/30/2003,Chiefs,Chargers,23,17,12-May,13-May,1-Jan,1-Jan,141,211,194,159,335,370,17-30,16-34,14-Jan,2-Jan,39,28,0,1,2,2,2,3,Jun-55,May-55,0-8,0-7,15,16,0,0,33:19:00,26:41:00
11/30/2003,Browns,Seahawks,11,26,10-Feb,17-Nov,0-1,0-0,167,306,47,157,214,463,23-34,26-36,24-Apr,22-Mar,16,36,2,0,1,1,3,1,Apr-35,May-45,0-6,0-4,18,13,1,0,21:21,38:39:00
11/30/2003,Buccaneers,Jaguars,16,21,12-Feb,12-Apr,2-Jan,2-Jan,144,224,77,135,221,359,21-38,20-34,12-Feb,0-0,19,35,0,1,1,0,1,1,Jul-80,May-48,0-2,0-5,11,13,0,0,28:30:00,31:30:00
12/1/2003,Titans,Jets,19,19,14-Jul,9-Apr,0-1,1-Jan,263,223,84,97,347,320,21-35,18-23,9-Feb,8-Feb,23,30,0,0,2,2,2,2,May-36,17-Mar,0-7,0-5,14,13,0,0,28:42:00,31:18:00
12/7/2003,  .  Bears,Packers,13,17,17-May,17-May,0-3,0-1,231,210,44,97,275,307,17-40,22-33,25-Mar,0-0,20,38,2,0,3,1,5,1,May-45,Aug-57,0-5,0-5,23,19,3,2,24:36:00,35:24:00
12/7/2003,  .  Seahawks,Vikings,13,22,12-Apr,19-Sep,0-0,2-Jan,202,272,56,193,258,465,17-34,21-33,16-Mar,2-Jan,16,44,1,0,2,0,3,0,Jul-39,30-May,0-5,0-3,17,13,0,2,21:09,38:51:00
12/7/2003,  .  Cowboys,Eagles,13,20,13-Feb,12-Apr,0-0,0-1,75,228,150,175,225,403,15-24,18-34,18-Mar,12-Feb,34,23,0,0,2,0,2,0,Sep-62,25-Mar,0-8,0-7,19,16,0,0,33:22:00,26:38:00
12/7/2003,  .  Panthers,Falcons,13,24,14-May,12-Apr,0-0,0-2,141,156,90,224,231,380,13-25,16-34,12-Jan,23-Mar,33,37,1,1,2,1,3,2,Oct-75,Jul-42,0-4,0-7,16,16,0,2,28:37:00,32:52:00
12/7/2003,Chargers,Lions,17,14,14-Jun,17-Jun,0-0,2-Jan,244,208,131,68,375,276,17-25,26-47,0-0,0-0,35,18,1,0,1,0,2,0,Nov-95,Aug-71,0-1,0-4,13,14,0,0,32:08:00,27:52:00
12/7/2003,Colts,Titans,21,23,14-May,10-Jun,1-Jan,0-0,224,234,116,93,340,327,22-34,22-38,4-Feb,1-Jan,34,19,0,4,0,0,0,4,Jun-57,Oct-67,0-10,0-8,17,18,0,0,33:54:00,26:06:00
12/7/2003,Buccaneers,Saints,16,16,15-Jul,14-May,0-1,0-1,207,202,107,90,314,292,20-34,20-30,6-Jan,Jul-36,29,24,0,3,1,0,1,3,Sep-85,Apr-44,0-4,0-2,13,15,0,0,30:49:00,29:11:00
12/7/2003,Washington,Giants,20,15,16-Aug,12-Apr,0-0,2-Jan,138,100,150,120,288,220,13-19,25-Dec,16-Feb,Jun-45,48,23,0,2,0,1,0,3,Jun-35,Jul-70,0-5,0-5,12,14,0,0,37:08:00,22:52
12/7/2003,Raiders,Steelers,9,21,12-Jan,15-Jul,1-Jan,1-Jan,39,266,122,133,161,399,25-Oct,19-28,29-Apr,0-0,23,40,1,1,2,1,3,2,May-50,Sep-85,0-5,0-5,18,15,0,0,24:09:00,35:51:00
12/7/2003,Texans,Jaguars,7,23,12-Jan,17-Jul,0-0,1-Jan,54,182,70,208,124,390,23-Nov,18-29,17-Mar,12-Jan,23,40,2,0,1,0,3,0,Oct-86,Jul-70,0-1,0-5,18,13,0,0,24:14:00,35:46:00
