date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home
10/26/2003,Giants,Vikings,26,22,4-11,4-11,0-1,0-1,367,222,83,137,450,359,23-39,18-31,1-8,4-19,28,28,0,0,1,2,1,2,10-75,9-52,0-7,0-7,14,18,0,0,30:21:00,29:39:00
10/26/2003,Panthers,Saints,20,19,5-14,2-12,0-0,2-3,145,190,223,104,368,294,12-27,21-34,1-3,3-11,39,29,0,2,0,1,0,3,6-50,4-43,0-7,0-3,18,17,0,0,33:52:00,30:44:00
10/26/2003,Rams,Steelers,26,11,5-16,1-10,1-1,0-1,359,151,89,94,448,245,22-37,12-28,2-16,2-8,37,18,0,1,0,3,0,4,8-45,5-37,0-8,0-5,18,20,0,1,40:00:00,20:00
10/26/2003,Cowboys,Buccaneers,9,14,3-12,5-16,0-1,0-0,118,133,60,128,178,261,15-25,13-26,4-22,2-18,22,35,1,0,2,0,3,0,1-5,3-15,0-1,0-3,15,12,0,0,25:16:00,34:44:00
10/26/2003,Titans,Jaguars,23,15,8-14,5-10,1-1,0-1,187,239,133,54,320,293,21-27,24-39,0-0,2-5,38,11,0,1,1,2,1,3,8-49,5-45,0-7,0-7,13,16,0,0,39:14:00,20:46
10/26/2003,Broncos,Ravens,12,16,4-15,6-17,0-2,0-0,90,126,104,151,194,277,16-31,15-27,2-24,2-11,27,37,0,0,2,0,2,0,7-49,9-62,0-6,0-6,17,14,0,0,28:30:00,31:30:00
10/26/2003,49ers,Cardinals,15,18,7-14,6-15,0-0,0-0,149,93,106,221,255,314,15-28,14-25,2-6,1-4,27,44,1,0,0,1,1,1,6-36,6-55,0-3,0-5,15,14,1,0,27:03:00,37:56:00
10/26/2003,Texans,Colts,18,23,4-10,5-11,1-1,0-0,139,269,131,122,270,391,20-26,22-30,2-11,0-0,28,27,1,1,1,0,2,1,7-52,3-13,0-8,0-8,17,13,0,0,30:32:00,29:28:00
10/26/2003,Jets,Eagles,22,23,5-9,6-11,0-1,0-0,252,112,125,194,377,306,21-35,17-23,2-14,5-29,24,32,1,1,1,1,2,2,5-35,1-10,0-6,0-6,15,12,0,0,28:38:00,31:22:00
10/26/2003,Bills,Chiefs,15,22,3-11,2-10,0-2,0-0,133,275,133,100,266,375,25-38,21-37,3-32,0-0,26,24,2,0,5,0,7,0,5-31,5-60,0-7,0-5,21,14,0,0,32:53:00,27:07:00
10/27/2003,Dolphins,Chargers,14,18,7-14,3-14,0-1,0-2,183,146,81,104,264,250,20-29,19-30,1-9,6-44,27,31,1,0,0,3,1,3,8-47,6-35,0-7,0-4,15,16,0,0,28:12:00,31:48:00
11/2/2003,  .  Washington,Cowboys,13,24,1-11,10-16,1-2,0-0,124,192,89,208,213,400,18-33,17-33,4-43,1-4,16,40,0,2,0,2,0,4,8-57,5-30,0-5,0-5,15,14,0,0,25:44:00,34:16:00
11/2/2003,Chargers,Bears,11,19,2-9,5-13,0-0,2-2,119,216,80,125,199,341,15-26,21-30,0-0,2-8,19,33,0,0,1,1,1,1,4-24,5-35,0-4,0-3,14,11,0,0,24:14:00,35:46:00
11/2/2003,Raiders,Lions,18,14,5-14,4-13,3-3,0-0,171,117,94,112,265,229,21-39,13-21,3-19,0-0,26,33,1,1,3,1,4,2,8-51,3-30,0-5,0-4,17,14,0,0,30:46:00,29:14:00
11/2/2003,Colts,Dolphins,23,12,7-18,1-10,0-1,0-0,241,192,115,47,356,239,23-37,18-29,4-25,5-39,35,14,1,2,1,0,2,2,5-35,5-44,0-5,0-6,16,16,0,0,37:40:00,22:20
11/2/2003,Giants,Jets,23,28,7-16,9-19,0-0,2-2,298,260,115,132,413,392,24-40,27-45,1-5,3-21,33,38,0,2,0,2,0,4,6-62,3-30,0-8,0-7,18,18,0,0,34:29:00,40:27:00
11/2/2003,Saints,Buccaneers,10,21,6-16,4-13,0-2,1-2,133,296,124,56,257,352,13-30,27-46,1-9,4-27,28,18,0,4,1,2,1,6,5-47,5-35,0-2,0-5,15,16,2,0,30:14:00,29:46:00
11/2/2003,Jaguars,Ravens,20,9,3-14,6-15,1-1,0-0,186,156,134,103,320,259,22-34,10-23,4-22,0-0,33,30,2,1,1,1,3,2,7-52,7-40,0-6,0-4,18,17,2,0,34:53:00,25:07:00
11/2/2003,Panthers,Texans,21,14,4-9,8-13,1-1,0-2,193,149,174,118,367,267,13-23,13-19,0-0,2-5,35,30,0,0,1,0,1,0,4-40,7-55,0-2,0-3,8,8,0,0,29:45:00,30:15:00
11/2/2003,Bengals,Cardinals,17,20,3-10,8-16,0-1,0-0,215,143,48,161,263,304,21-38,18-28,2-3,2-23,18,37,0,1,2,0,2,1,5-43,8-57,0-5,0-6,15,14,0,0,25:08:00,34:52:00
11/2/2003,Steelers,Seahawks,19,19,4-14,3-11,0-1,0-0,215,191,105,98,320,289,21-35,18-31,2-11,5-24,30,25,0,0,0,0,0,0,11-76,5-35,0-8,0-7,18,15,0,0,32:23:00,27:37:00
11/2/2003,Eagles,Falcons,24,17,2-11,5-13,0-0,0-0,302,147,128,131,430,278,21-33,16-28,2-10,3-17,28,28,0,1,0,1,0,2,11-90,8-61,0-7,0-4,16,17,0,0,28:45:00,31:15:00
11/2/2003,Rams,49ers,18,24,3-9,9-13,0-1,0-0,331,224,9,165,340,389,26-42,19-29,5-47,1-12,8,35,1,1,2,1,3,2,7-50,7-39,0-6,0-5,15,13,0,1,25:41:00,34:19:00
11/2/2003,Packers,Vikings,24,20,6-12,6-12,0-0,0-0,190,198,261,125,451,323,18-28,21-34,1-4,2-4,34,25,0,0,1,0,1,0,3-25,4-20,0-9,0-9,15,16,0,0,30:18:00,29:42:00
11/3/2003,Patriots,Broncos,17,18,3-12,4-14,0-1,0-0,350,163,69,114,419,277,20-35,16-35,0-0,0-0,26,29,1,0,1,1,2,1,14-85,4-30,0-6,0-7,19,21,0,1,28:36:00,31:24:00
11/9/2003,  .  Texans,Bengals,13,27,3-11,11-18,2-2,2-2,129,182,140,240,269,422,11-25,18-26,2-17,0-0,19,57,0,0,1,1,1,1,6-58,7-55,0-9,0-8,16,16,0,0,18:45,41:15:00
11/9/2003,Bears,Lions,11,10,4-14,5-16,0-0,0-1,133,231,66,17,199,248,16-28,24-39,2-16,1-7,24,20,0,0,1,0,1,0,5-35,7-41,0-3,0-5,16,15,0,0,30:00:00,30:00:00
11/9/2003,Dolphins,Titans,12,17,1-10,5-14,0-0,0-2,165,223,59,101,224,324,19-33,19-26,4-16,0-0,16,38,2,0,3,0,5,0,4-30,5-25,0-3,0-3,19,15,0,2,22:27,37:33:00
11/9/2003,Browns,Chiefs,16,30,3-11,12-16,1-1,1-1,119,348,80,95,199,443,19-27,29-42,3-30,4-20,21,26,1,2,1,0,2,2,4-38,5-70,0-9,0-8,17,16,0,0,26:49:00,33:11:00
11/9/2003,Falcons,Giants,20,18,4-12,4-13,1-1,0-2,58,196,216,124,274,320,9-23,27-44,1-7,3-15,37,19,0,2,0,2,0,4,7-60,9-70,0-4,0-4,14,16,0,0,30:09:00,29:51:00
11/9/2003,Cardinals,Steelers,19,11,3-16,5-13,2-5,0-0,283,159,96,87,379,246,23-43,12-24,5-24,1-00,28,27,1,1,0,0,1,1,8-81,6-69,0-6,0-5,18,18,0,1,33:44:00,26:16:00
11/9/2003,Seahawks,Washington,21,19,5-11,6-14,0-0,1-1,221,242,125,137,346,379,19-29,18-33,3-20,0-0,28,32,2,0,1,2,3,2,4-32,4-40,0-7,0-9,15,16,0,0,30:08:00,29:52:00
11/9/2003,Buccaneers,Panthers,18,18,4-15,5-13,1-2,0-0,258,263,89,78,347,341,24-43,20-32,3-17,2-14,19,31,0,0,1,2,1,2,9-95,7-64,0-5,0-5,18,18,2,2,30:09:00,29:51:00
11/9/2003,Colts,Jaguars,20,20,6-15,9-14,1-1,0-1,347,179,47,174,394,353,28-45,12-24,0-0,0-0,21,38,0,1,2,1,2,2,7-38,7-47,0-6,0-8,15,17,0,0,28:21:00,31:39:00
11/9/2003,Vikings,Chargers,27,26,10-14,6-9,1-1,0-0,350,247,110,211,460,458,32-44,21-29,3-20,2-1,23,26,1,0,1,0,2,0,10-107,6-49,0-8,0-8,16,12,0,0,33:08:00,26:52:00
11/9/2003,Bills,Cowboys,15,14,3-16,7-18,0-0,0-1,85,114,100,122,185,236,17-34,15-33,3-19,1-2,25,35,2,0,0,0,2,0,1-15,5-53,0-2,0-3,15,16,0,0,27:12:00,32:48:00
11/9/2003,Jets,Raiders,16,24,6-14,11-17,1-1,1-1,269,186,155,169,424,355,18-27,18-25,0-0,0-0,30,52,0,1,0,0,0,1,3-25,6-37,0-6,0-8,15,14,0,1,27:25:00,38:31:00
11/9/2003,Ravens,Rams,16,7,3-16,3-14,0-1,0-0,122,74,145,47,267,121,17-33,13-26,7-48,4-36,38,21,4,2,3,2,7,4,10-80,7-75,0-9,0-5,26,24,0,2,37:21:00,22:39
11/10/2003,Eagles,Packers,15,17,4-14,3-14,0-1,1-1,190,68,92,241,282,309,15-31,14-22,1-8,4-41,30,37,0,2,0,1,0,3,6-40,4-33,0-5,0-2,16,16,0,0,28:45:00,31:15:00
11/16/2003,  .  Ravens,Dolphins,13,19,5-14,3-15,0-0,0-0,109,126,114,141,223,267,14-25,13-32,2-3,0-0,33,42,1,0,2,1,3,1,10-88,5-50,0-2,0-1,14,16,0,0,31:15:00,34:57:00
11/16/2003,  .  Washington,Panthers,13,17,5-16,5-15,0-1,2-2,127,317,54,110,181,427,16-35,20-30,3-23,0-0,22,35,1,2,1,2,2,4,0-0,4-69,0-8,0-5,18,18,0,0,25:44:00,34:16:00
11/16/2003,Texans,Bills,12,17,2-10,3-13,0-1,0-0,211,153,34,182,245,335,13-20,15-26,4-8,4-31,28,28,0,1,1,0,1,1,11-65,6-44,0-2,0-6,14,15,0,0,28:04:00,31:56:00
11/16/2003,Rams,Bears,22,13,5-16,5-16,2-2,1-2,208,146,112,95,320,241,29-46,16-32,4-32,1-7,25,26,1,0,2,2,3,2,7-45,6-47,0-5,0-5,17,18,0,1,32:13:00,27:47:00
11/16/2003,Chiefs,Bengals,20,21,1-11,4-13,0-0,0-0,304,222,67,200,371,422,28-42,19-32,1-9,2-11,17,33,0,0,0,0,0,0,4-25,5-33,0-5,0-4,16,14,0,1,27:12:00,32:48:00
11/16/2003,Cardinals,Browns,10,27,3-10,8-14,0-0,0-0,146,392,41,89,187,481,13-32,29-35,1-6,0-0,13,33,1,0,3,0,4,0,9-55,7-64,0-8,0-10,19,14,0,0,20:27,39:33:00
11/16/2003,Jaguars,Titans,16,13,2-13,7-15,2-3,0-1,145,150,126,96,271,246,15-31,13-26,1-6,2-16,30,32,0,2,2,1,2,3,3-15,2-12,0-2,0-5,14,13,0,0,30:28:00,29:32:00
11/16/2003,Falcons,Saints,11,23,1-12,5-15,0-0,1-2,76,193,168,210,244,403,8-27,21-38,1-4,7-35,28,36,1,2,2,2,3,4,5-44,7-46,0-5,0-9,21,22,2,0,24:22:00,39:37:00
11/16/2003,Giants,Eagles,20,20,5-14,3-8,0-2,0-0,252,314,109,62,361,376,25-44,24-30,3-16,0-0,24,21,0,1,1,0,1,1,11-113,7-49,0-7,0-5,15,14,0,0,31:47:00,28:13:00
11/16/2003,Chargers,Broncos,5,26,2-10,11-20,0-0,0-1,56,247,40,201,96,448,9-25,23-35,2-14,1-6,13,49,3,1,1,2,4,3,9-83,7-60,0-7,0-6,20,14,0,1,15:49,44:11:00
11/16/2003,Jets,Colts,12,30,1-7,7-14,0-0,2-3,192,393,132,145,324,538,11-14,27-36,3-27,1-8,17,40,0,0,0,0,0,0,8-56,4-30,0-6,0-10,17,16,1,0,21:08,38:52:00
11/16/2003,Vikings,Raiders,24,19,5-13,3-10,1-3,1-2,373,184,94,191,467,375,27-49,9-13,3-23,3-11,22,43,3,2,3,0,6,2,10-60,7-85,0-7,0-7,17,16,0,2,30:30:00,29:30:00
11/16/2003,Lions,Seahawks,20,22,4-12,8-14,0-2,0-0,276,207,81,159,357,366,26-48,21-29,1-9,0-0,17,33,0,0,2,0,2,0,8-56,6-49,0-9,0-4,17,14,0,2,27:45:00,32:15:00
11/16/2003,Packers,Buccaneers,15,10,6-17,1-11,1-1,0-0,92,131,190,154,282,285,13-28,17-28,0-0,3-18,38,18,0,1,1,2,1,3,7-29,8-48,0-6,0-6,15,18,0,0,34:07:00,25:53:00
11/16/2003,Cowboys,Patriots,17,14,6-15,7-18,0-1,0-0,207,203,84,65,291,268,20-36,15-34,1-3,2-9,28,25,0,1,3,0,3,1,10-78,7-84,0-4,0-3,15,11,0,0,30:46:00,29:14:00
11/17/2003,Steelers,49ers,21,17,8-16,4-12,0-1,0-1,305,254,44,169,349,423,26-45,21-27,2-15,0-0,20,32,1,0,1,0,2,0,3-30,4-20,0-5,0-4,17,15,0,0,29:28:00,30:32:00
11/23/2003,  .  49ers,Packers,13,18,3-12,8-15,1-1,0-0,119,136,73,243,192,379,14-30,10-15,4-23,1-2,21,48,0,0,1,3,1,3,6-45,4-40,0-4,0-5,13,13,0,0,25:17:00,34:43:00
11/23/2003,Colts,Bills,21,16,9-17,3-13,1-1,3-3,223,118,103,110,326,228,26-42,15-28,1-6,2-17,30,27,1,0,0,1,1,1,6-49,6-42,0-6,0-4,13,14,0,0,32:01:00,27:59:00
11/23/2003,Steelers,Browns,11,19,2-14,8-17,0-0,0-1,59,213,109,90,168,303,9-24,25-44,2-14,3-21,31,28,0,3,0,2,0,5,10-55,5-32,0-4,0-6,14,16,0,0,27:27:00,32:33:00
11/23/2003,Panthers,Cowboys,15,19,1-11,4-16,0-1,0-0,169,254,75,65,244,319,9-25,29-43,1-6,1-00,28,25,1,0,1,1,2,1,11-68,10-123,0-7,0-5,18,19,0,0,25:58:00,34:02:00
11/23/2003,Lions,Vikings,16,18,5-13,4-13,0-0,2-2,167,186,74,121,241,307,21-41,20-30,0-0,3-10,19,28,0,1,4,1,4,2,5-50,11-95,0-5,0-2,16,15,2,4,26:11:00,33:49:00
11/23/2003,Jaguars,Jets,20,17,4-14,4-13,1-3,0-1,172,221,158,61,330,282,17-33,25-39,1-00,2-15,37,21,1,0,1,1,2,1,3-37,6-45,0-7,0-5,15,12,0,0,32:30:00,27:30:00
11/23/2003,Saints,Eagles,27,22,5-10,4-10,0-2,0-0,267,247,199,201,466,448,24-39,16-25,2-20,3-12,24,32,3,0,0,0,3,0,12-101,14-171,0-4,0-9,17,14,0,0,28:56:00,31:04:00
11/23/2003,Seahawks,Ravens,24,20,7-18,7-18,0-1,1-1,293,276,133,150,426,426,23-42,20-37,6-40,6-43,32,35,3,2,0,0,3,2,6-89,14-112,0-7,0-9,25,25,0,1,32:38:00,35:50:00
11/23/2003,Patriots,Texans,29,11,7-20,5-15,2-3,0-0,344,80,128,89,472,169,29-47,10-25,4-24,3-13,41,30,1,1,2,1,3,2,5-58,6-45,0-10,0-6,20,20,0,0,43:50:00,30:29:00
11/23/2003,Bears,Broncos,19,18,4-17,4-12,3-3,0-1,111,165,106,200,217,365,15-33,19-36,2-15,2-11,33,21,0,0,0,0,0,0,6-29,8-114,0-5,0-6,12,15,0,0,32:43:00,27:17:00
11/23/2003,Rams,Cardinals,26,15,7-13,7-14,1-1,0-2,298,192,117,166,415,358,28-44,15-28,4-31,0-0,26,30,1,0,4,2,5,2,3-25,8-60,0-7,0-6,19,15,2,2,33:25:00,31:13:00
11/23/2003,Titans,Falcons,20,16,4-12,2-11,0-0,1-2,203,257,144,25,347,282,18-26,19-32,1-9,2-19,35,20,1,1,0,1,1,2,9-62,5-40,0-8,0-3,19,20,1,1,32:55:00,27:05:00
11/23/2003,Raiders,Chiefs,20,22,8-15,4-12,0-1,1-2,213,242,166,142,379,384,19-31,23-33,3-6,1-2,35,25,0,0,0,0,0,0,7-65,2-20,0-7,0-7,16,15,0,0,32:07:00,27:53:00
11/23/2003,Bengals,Chargers,33,17,13-20,3-11,0-0,1-2,234,207,210,118,444,325,24-38,15-33,1-9,2-3,47,20,1,0,0,0,1,0,6-80,7-69,0-6,0-7,16,17,0,0,38:18:00,21:42
11/23/2003,Washington,Dolphins,21,16,6-14,4-11,0-0,1-1,148,173,129,144,277,317,16-34,13-23,2-9,2-19,32,32,1,1,1,2,2,3,5-38,7-45,0-4,0-2,16,17,0,0,34:10:00,25:50:00
11/24/2003,Giants,Buccaneers,12,21,4-13,4-14,0-1,0-1,133,265,79,93,212,358,18-34,22-32,3-27,2-4,17,38,2,2,2,1,4,3,9-71,5-45,0-5,0-6,16,17,2,0,22:29,37:31:00
11/27/2003,Packers,Lions,18,17,1-9,6-17,0-0,0-0,268,172,52,94,320,266,23-37,21-32,4-28,2-11,16,34,2,0,3,1,5,1,6-49,5-40,0-5,0-5,20,16,0,0,25:17:00,34:43:00
11/27/2003,Dolphins,Cowboys,22,21,5-13,4-13,1-2,1-1,239,263,126,91,365,354,16-20,24-40,0-0,5-25,45,16,1,2,0,3,1,5,6-69,5-50,0-6,0-7,17,21,2,0,33:47:00,26:13:00
11/30/2003,Cardinals,Bears,9,25,4-13,5-12,0-0,0-1,151,268,46,154,197,422,20-32,22-37,1-12,3-16,18,36,1,1,2,0,3,1,3-15,4-25,0-6,0-4,15,14,0,0,24:38:00,35:22:00
11/30/2003,Patriots,Colts,21,26,6-11,5-16,0-0,2-3,226,272,56,98,282,370,26-35,29-48,2-10,2-6,23,29,1,1,2,1,3,2,6-52,4-31,0-9,0-9,19,17,1,0,27:59:00,32:01:00
11/30/2003,Vikings,Rams,25,21,9-19,3-6,1-4,0-0,276,255,189,141,465,396,33-48,16-21,8-54,1-8,26,25,2,0,1,1,3,1,11-65,4-25,0-7,0-9,19,14,0,2,37:37:00,22:23
11/30/2003,Bills,Giants,23,10,5-14,4-14,1-1,0-1,252,198,151,24,403,222,21-34,17-35,4-23,6-35,36,13,0,1,0,0,0,1,8-60,5-58,0-4,0-3,14,16,0,0,39:07:00,20:53
11/30/2003,Bengals,Steelers,18,23,6-12,11-17,0-1,1-1,266,299,113,85,379,384,18-32,29-44,1-5,6-36,25,25,0,1,0,1,0,2,6-55,7-70,0-5,0-6,14,14,0,0,26:47:00,33:13:00
11/30/2003,Eagles,Panthers,17,19,5-12,4-12,0-0,0-1,159,200,124,136,283,336,18-26,18-29,3-23,2-16,28,29,1,1,1,0,2,1,4-35,9-70,0-6,0-7,15,18,0,0,29:54:00,30:06:00
11/30/2003,49ers,Ravens,10,15,4-15,5-14,0-2,1-1,158,165,106,117,264,282,17-36,14-25,0-0,1-12,30,29,0,1,4,1,4,2,6-46,4-25,0-5,0-6,24,17,0,2,32:39:00,27:21:00
11/30/2003,Falcons,Texans,16,17,7-15,5-14,0-0,0-0,174,101,69,135,243,236,20-39,10-19,1-2,4-24,24,31,0,0,1,1,1,1,6-49,5-53,0-5,0-3,14,14,0,0,29:31:00,30:29:00
11/30/2003,Saints,Washington,23,20,7-16,5-14,0-0,1-2,121,231,189,161,310,392,14-30,22-42,0-0,0-0,37,26,0,2,0,1,0,3,3-30,8-120,0-8,0-4,16,17,0,1,31:30:00,28:30:00
11/30/2003,Broncos,Raiders,20,12,3-15,3-13,1-2,1-2,94,142,193,120,287,262,11-20,13-30,3-11,2-11,46,23,0,3,1,0,1,3,6-45,11-89,0-6,0-2,14,16,0,0,37:39:00,22:21
11/30/2003,Chiefs,Chargers,23,17,5-12,5-13,1-1,1-1,141,211,194,159,335,370,17-30,16-34,1-14,1-2,39,28,0,1,2,2,2,3,6-55,5-55,0-8,0-7,15,16,0,0,33:19:00,26:41:00
11/30/2003,Browns,Seahawks,11,26,2-10,11-17,0-1,0-0,167,306,47,157,214,463,23-34,26-36,4-24,3-22,16,36,2,0,1,1,3,1,4-35,5-45,0-6,0-4,18,13,1,0,21:21,38:39:00
11/30/2003,Buccaneers,Jaguars,16,21,2-12,4-12,1-2,1-2,144,224,77,135,221,359,21-38,20-34,2-12,0-0,19,35,0,1,1,0,1,1,7-80,5-48,0-2,0-5,11,13,0,0,28:30:00,31:30:00
12/1/2003,Titans,Jets,19,19,7-14,4-9,0-1,1-1,263,223,84,97,347,320,21-35,18-23,2-9,2-8,23,30,0,0,2,2,2,2,5-36,3-17,0-7,0-5,14,13,0,0,28:42:00,31:18:00
12/7/2003,  .  Bears,Packers,13,17,5-17,5-17,0-3,0-1,231,210,44,97,275,307,17-40,22-33,3-25,0-0,20,38,2,0,3,1,5,1,5-45,8-57,0-5,0-5,23,19,3,2,24:36:00,35:24:00
12/7/2003,  .  Seahawks,Vikings,13,22,4-12,9-19,0-0,1-2,202,272,56,193,258,465,17-34,21-33,3-16,1-2,16,44,1,0,2,0,3,0,7-39,5-30,0-5,0-3,17,13,0,2,21:09,38:51:00
12/7/2003,  .  Cowboys,Eagles,13,20,2-13,4-12,0-0,0-1,75,228,150,175,225,403,15-24,18-34,3-18,2-12,34,23,0,0,2,0,2,0,9-62,3-25,0-8,0-7,19,16,0,0,33:22:00,26:38:00
12/7/2003,  .  Panthers,Falcons,13,24,5-14,4-12,0-0,0-2,141,156,90,224,231,380,13-25,16-34,1-12,3-23,33,37,1,1,2,1,3,2,10-75,7-42,0-4,0-7,16,16,0,2,28:37:00,32:52:00
12/7/2003,Chargers,Lions,17,14,6-14,6-17,0-0,1-2,244,208,131,68,375,276,17-25,26-47,0-0,0-0,35,18,1,0,1,0,2,0,11-95,8-71,0-1,0-4,13,14,0,0,32:08:00,27:52:00
12/7/2003,Colts,Titans,21,23,5-14,6-10,1-1,0-0,224,234,116,93,340,327,22-34,22-38,2-4,1-1,34,19,0,4,0,0,0,4,6-57,10-67,0-10,0-8,17,18,0,0,33:54:00,26:06:00
12/7/2003,Buccaneers,Saints,16,16,7-15,5-14,0-1,0-1,207,202,107,90,314,292,20-34,20-30,1-6,7-36,29,24,0,3,1,0,1,3,9-85,4-44,0-4,0-2,13,15,0,0,30:49:00,29:11:00
12/7/2003,Washington,Giants,20,15,8-16,4-12,0-0,1-2,138,100,150,120,288,220,13-19,12-25,2-16,6-45,48,23,0,2,0,1,0,3,6-35,7-70,0-5,0-5,12,14,0,0,37:08:00,22:52
12/7/2003,Raiders,Steelers,9,21,1-12,7-15,1-1,1-1,39,266,122,133,161,399,10-25,19-28,4-29,0-0,23,40,1,1,2,1,3,2,5-50,9-85,0-5,0-5,18,15,0,0,24:09:00,35:51:00
12/7/2003,Texans,Jaguars,7,23,1-12,7-17,0-0,1-1,54,182,70,208,124,390,11-23,18-29,3-17,1-12,23,40,2,0,1,0,3,0,10-86,7-70,0-1,0-5,18,13,0,0,24:14:00,35:46:00
12/7/2003,Bengals,Ravens,15,21,4-13,5-13,0-0,0-0,168,130,100,223,268,353,23-31,8-19,6-46,2-15,21,45,3,1,2,2,5,3,9-63,2-20,0-5,0-6,18,18,0,0,27:04:00,32:56:00
12/7/2003,Cardinals,49ers,18,30,3-14,6-12,2-3,0-1,151,264,59,232,210,496,19-40,20-29,3-28,1-3,22,36,1,1,1,0,2,1,1-13,5-54,0-8,0-6,19,16,0,0,28:03:00,31:57:00
12/7/2003,Jets,Bills,14,19,6-16,2-9,1-2,2-2,127,53,88,203,215,256,15-29,9-15,5-28,2-19,26,41,0,1,1,1,1,2,6-54,3-23,0-4,0-7,13,12,0,0,28:41:00,31:19:00
12/7/2003,Chiefs,Broncos,28,26,8-13,5-9,0-2,1-1,381,238,63,270,444,508,34-47,20-29,3-16,0-0,19,32,0,0,0,0,0,0,5-44,4-23,0-8,0-4,17,14,0,0,28:24:00,31:36:00
12/7/2003,Dolphins,Patriots,7,13,4-18,5-18,0-1,1-1,66,150,68,78,134,228,13-31,16-31,5-45,3-13,25,34,1,1,2,0,3,1,4-25,2-14,0-3,0-1,16,17,0,2,27:15:00,32:45:00
12/8/2003,Rams,Browns,18,18,5-15,4-9,1-1,0-1,210,147,118,162,328,309,22-36,16-26,3-13,5-31,31,24,0,2,1,2,1,4,5-40,4-30,0-8,0-7,16,19,2,0,35:03:00,24:57:00
12/14/2003,  .  Bills,Titans,13,23,2-12,9-17,1-1,0-0,152,263,89,86,241,349,17-30,26-41,3-16,4-32,20,32,1,1,0,0,1,1,3-15,6-68,0-5,0-8,18,19,2,0,23:15,36:45:00
12/14/2003,Vikings,Bears,22,15,8-16,6-14,1-3,0-0,215,145,178,87,393,232,24-34,13-30,2-7,1-12,38,23,0,0,1,0,1,0,7-68,3-30,0-6,0-4,13,12,0,0,37:15:00,22:45
12/14/2003,49ers,Bengals,31,23,6-9,7-13,0-0,2-2,331,168,171,225,502,393,26-33,18-25,1-13,2-21,27,37,3,0,0,0,3,0,7-50,4-40,0-13,0-8,17,15,0,2,26:49:00,33:11:00
12/14/2003,Falcons,Colts,12,27,1-11,6-12,1-2,0-1,29,287,125,178,154,465,9-25,26-31,4-37,2-12,26,31,1,2,1,0,2,2,6-80,9-63,0-7,0-6,19,13,0,0,26:32:00,33:28:00
12/14/2003,Lions,Chiefs,22,28,8-14,4-7,1-3,1-1,197,372,137,149,334,521,20-36,25-32,0-0,0-0,30,28,1,0,1,0,2,0,5-32,6-55,0-10,0-7,16,13,0,0,30:09:00,29:51:00
12/14/2003,Seahawks,Rams,22,21,6-14,8-13,0-1,0-0,231,230,135,86,366,316,21-37,20-32,2-15,1-6,27,30,0,0,1,1,1,1,9-64,7-50,0-8,0-7,17,15,0,0,27:39:00,32:21:00
12/14/2003,Jaguars,Patriots,17,18,6-14,8-16,0-0,1-2,282,212,72,84,354,296,21-40,22-34,1-6,2-16,20,32,0,1,2,0,2,1,8-60,4-55,0-7,0-6,17,14,0,0,27:19:00,32:41:00
12/14/2003,Steelers,Jets,16,15,5-14,7-16,0-2,0-0,137,144,94,175,231,319,16-38,15-25,0-0,0-0,24,36,0,1,0,0,0,1,4-19,4-40,0-3,0-2,11,10,0,0,30:03:00,29:57:00
12/14/2003,Texans,Buccaneers,7,24,3-11,4-14,0-0,2-3,42,237,65,161,107,398,9-17,17-28,5-22,0-0,19,42,0,0,0,0,0,0,9-62,3-25,0-3,0-4,13,9,0,0,21:26,38:34:00
12/14/2003,Browns,Broncos,12,28,2-11,8-15,1-2,0-0,173,252,102,165,275,417,8-21,22-36,2-8,3-17,26,40,0,0,1,1,1,1,7-32,11-124,0-4,0-5,16,14,0,0,20:35,44:35:00
12/14/2003,Ravens,Raiders,14,15,2-12,5-17,0-1,1-1,170,186,149,79,319,265,12-27,16-35,3-23,0-0,31,31,2,0,1,0,3,0,8-55,9-70,0-5,0-7,18,18,0,0,29:58:00,30:02:00
12/14/2003,Panthers,Cardinals,17,23,3-8,8-15,0-0,0-0,231,146,67,171,298,317,20-32,14-25,1-5,5-26,18,39,1,1,1,1,2,2,4-35,5-50,0-1,0-6,13,14,2,0,22:06,37:54:00
12/14/2003,Packers,Chargers,17,23,5-14,7-16,0-0,1-2,278,336,83,88,361,424,23-33,28-48,0-0,2-27,27,27,0,3,1,1,1,4,9-96,9-69,0-8,0-11,17,19,0,0,27:29:00,32:31:00
12/14/2003,Cowboys,Washington,16,8,7-18,3-14,0-1,2-2,104,55,222,106,326,161,10-24,7-27,3-4,1-4,45,26,1,2,0,4,1,6,2-10,4-35,0-6,0-5,15,19,0,0,36:59:00,23:01
12/14/2003,Giants,Saints,16,26,1-9,10-14,0-1,0-1,130,308,111,132,241,440,15-26,28-39,3-10,1-7,26,29,2,1,0,0,2,1,7-70,7-55,0-7,0-6,19,13,0,1,27:24:00,32:36:00
